measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Armenia,Male,All ages,Mental disorders,Percent,2015,0.1114505162320767,0.1218462534234254,0.1021004681119431
Prevalence,Armenia,Female,All ages,Mental disorders,Percent,2015,0.1195150495769392,0.1312717663936665,0.1095949403066562
Prevalence,Armenia,Both,All ages,Mental disorders,Percent,2015,0.1156882929050995,0.126211657450088,0.1064885820257657
Prevalence,Armenia,Male,All ages,Mental disorders,Rate,2015,10561.56275863551,11512.31137826697,9683.62707927567
Prevalence,Armenia,Female,All ages,Mental disorders,Rate,2015,11623.04156766217,12730.51131296923,10652.81896162287
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2015,11112.539032426721,12108.19647835879,10218.9007867105
Prevalence,Armenia,Male,All ages,Mental disorders,Percent,2016,0.1114742685127807,0.1219618507762534,0.1020791712269071
Prevalence,Armenia,Female,All ages,Mental disorders,Percent,2016,0.1198543616130787,0.1312649408213565,0.1101383492039684
Prevalence,Armenia,Both,All ages,Mental disorders,Percent,2016,0.1158760588577065,0.1262595553606365,0.1069201366449681
Prevalence,Armenia,Male,All ages,Mental disorders,Rate,2016,10560.62934768883,11527.53469093794,9669.021049819949
Prevalence,Armenia,Female,All ages,Mental disorders,Rate,2016,11653.83358815614,12725.67602974607,10695.855347483
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2016,11127.80378698082,12086.66827501263,10260.9612618017
Prevalence,Armenia,Male,All ages,Mental disorders,Percent,2017,0.1116045743074217,0.1221395894717114,0.1021820496987809
Prevalence,Armenia,Female,All ages,Mental disorders,Percent,2017,0.1203253725211018,0.1314631086094092,0.1105000263807303
Prevalence,Armenia,Both,All ages,Mental disorders,Percent,2017,0.1161836522041586,0.1263151289082034,0.1073185057588133
Prevalence,Armenia,Male,All ages,Mental disorders,Rate,2017,10568.09729446496,11532.43631512009,9668.8166860202
Prevalence,Armenia,Female,All ages,Mental disorders,Rate,2017,11697.4154007538,12768.63349349196,10733.94563367899
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2017,11153.71306139452,12094.51163104631,10297.20861428391
Prevalence,Armenia,Male,All ages,Mental disorders,Percent,2018,0.1118008976153227,0.1224503870015112,0.1026044082283242
Prevalence,Armenia,Female,All ages,Mental disorders,Percent,2018,0.1208177654501091,0.1318691045668683,0.1109798599217608
Prevalence,Armenia,Both,All ages,Mental disorders,Percent,2018,0.116533410623404,0.1263136190467785,0.1075006081454032
Prevalence,Armenia,Male,All ages,Mental disorders,Rate,2018,10582.77154914521,11562.78065094488,9716.310703530711
Prevalence,Armenia,Female,All ages,Mental disorders,Rate,2018,11743.888928224309,12812.07607627794,10788.115496452661
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2018,11184.54220076672,12082.25409353539,10288.12739028975
Prevalence,Armenia,Male,All ages,Mental disorders,Percent,2019,0.1120134786439116,0.122724380581104,0.10279118560739
Prevalence,Armenia,Female,All ages,Mental disorders,Percent,2019,0.1212112194599561,0.1323893758579419,0.1113133826715682
Prevalence,Armenia,Both,All ages,Mental disorders,Percent,2019,0.1168389130651807,0.1264138687024928,0.107760615087392
Prevalence,Armenia,Male,All ages,Mental disorders,Rate,2019,10601.19842082663,11575.747893947271,9720.73929561138
Prevalence,Armenia,Female,All ages,Mental disorders,Rate,2019,11782.12391212761,12867.97011752726,10810.43289685586
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2019,11212.92956543279,12091.60557367935,10311.02322572686
Prevalence,Armenia,Male,All ages,Mental disorders,Percent,2020,0.1194215515151461,0.1322062846148994,0.1069514387480605
Prevalence,Armenia,Female,All ages,Mental disorders,Percent,2020,0.1339148477195618,0.1512794177009448,0.1183142156470124
Prevalence,Armenia,Both,All ages,Mental disorders,Percent,2020,0.1270190930696352,0.1414500217539255,0.1139270584073652
Prevalence,Armenia,Male,All ages,Mental disorders,Rate,2020,11342.18828544683,12552.50635053509,10201.753732454199
Prevalence,Armenia,Female,All ages,Mental disorders,Rate,2020,13034.754482933,14725.08246524889,11517.57409679852
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2020,12219.136585619419,13616.20644130734,10969.99714941888
Prevalence,Armenia,Male,All ages,Mental disorders,Percent,2021,0.1221971269353784,0.1357277862030976,0.109955935418562
Prevalence,Armenia,Female,All ages,Mental disorders,Percent,2021,0.1386943096645759,0.1575495562523978,0.1217450698379311
Prevalence,Armenia,Both,All ages,Mental disorders,Percent,2021,0.1308486057915154,0.1464709116236892,0.116847083039302
Prevalence,Armenia,Male,All ages,Mental disorders,Rate,2021,11605.73190261566,12861.94059106281,10426.35059682172
Prevalence,Armenia,Female,All ages,Mental disorders,Rate,2021,13499.449556800131,15336.07873930941,11860.47115423125
Prevalence,Armenia,Both,All ages,Mental disorders,Rate,2021,12587.3282407612,14073.36636065666,11244.26185546085
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Percent,2015,0.112569829545388,0.1227422857660498,0.1031630700282664
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Percent,2015,0.1373569959899072,0.1502300210578817,0.1257407190719978
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Percent,2015,0.1252911335353632,0.1370922439425545,0.1160576102645562
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Rate,2015,10858.47887698195,11865.58919346626,9972.89490686161
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Rate,2015,13439.77594368773,14674.09346200812,12329.089175714771
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Rate,2015,12174.057679881229,13301.85528267869,11265.44105988226
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Percent,2016,0.1125074248688266,0.1225151580456289,0.1031019050561005
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Percent,2016,0.1376054557280358,0.1507496127105264,0.1261879798339351
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Percent,2016,0.1253951436751824,0.1372578172989816,0.1161009435755944
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Rate,2016,10851.921284251941,11841.1876726131,9949.80382030241
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Rate,2016,13463.50736372694,14738.05048197513,12347.89734416894
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Rate,2016,12183.64975227279,13309.83251904287,11268.85885508187
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Percent,2017,0.1125047827236567,0.1226831908348158,0.1030502872151293
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Percent,2017,0.1378953299671616,0.1513865048617813,0.125999633367485
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Percent,2017,0.1255477744293135,0.1372342842149992,0.1159196618073106
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Rate,2017,10851.95670190889,11821.85158135896,9935.9086021097
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Rate,2017,13490.791339956078,14830.18084274425,12343.861853487
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Rate,2017,12198.17881823376,13314.46527955489,11247.88771832363
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Percent,2018,0.1125447702876545,0.1230236590179153,0.1030575357645386
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Percent,2018,0.1381951636182327,0.1527028453668407,0.12592786825505
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Percent,2018,0.1257254123901452,0.1375251747420461,0.1157625380923578
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Rate,2018,10856.284722087601,11844.19752949616,9929.2611357443
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Rate,2018,13519.22245091261,14930.27777395054,12311.00141975535
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Rate,2018,12215.31220363891,13337.82595554789,11238.16236715304
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Percent,2019,0.1125790109408719,0.1232930102764626,0.1028875920062555
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Percent,2019,0.1384779652777211,0.1539858564007514,0.1258643021704464
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Percent,2019,0.1258922820599898,0.1379188543294425,0.1156111935039589
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Rate,2019,10859.70498583371,11869.660810704461,9910.19829714436
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Rate,2019,13546.83230815761,15042.20149248217,12314.61156372703
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Rate,2019,12231.59944475085,13384.18757907679,11243.47334507591
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Percent,2020,0.118274953458742,0.1313946407473933,0.1063314204884289
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Percent,2020,0.1510455604945836,0.1730248060958913,0.1321436008314168
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Percent,2020,0.1351250778714494,0.1520503062221847,0.1196960801599909
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Rate,2020,11418.97112219322,12705.95541628077,10252.968911856911
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Rate,2020,14783.129965569531,16911.553187733898,12892.99157008337
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Rate,2020,13137.320653095341,14788.108783246302,11635.35970361059
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Percent,2021,0.1221436933128337,0.1367458362642537,0.1094997453598613
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Percent,2021,0.1589376216820333,0.1831453005302833,0.1386801954687782
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Percent,2021,0.1410802930492291,0.1599616307648486,0.1244631750067786
Prevalence,Bosnia and Herzegovina,Male,All ages,Mental disorders,Rate,2021,11795.20174227948,13230.87603430913,10580.10064928318
Prevalence,Bosnia and Herzegovina,Female,All ages,Mental disorders,Rate,2021,15562.28258688083,17931.836720367468,13546.34686965615
Prevalence,Bosnia and Herzegovina,Both,All ages,Mental disorders,Rate,2021,13720.97657814296,15557.88670330299,12134.60013006754
Prevalence,Albania,Male,All ages,Mental disorders,Percent,2015,0.1109522203539956,0.1216274637063654,0.1016133656821619
Prevalence,Albania,Female,All ages,Mental disorders,Percent,2015,0.1308250652372831,0.1445111072252746,0.1193174315861382
Prevalence,Albania,Both,All ages,Mental disorders,Percent,2015,0.1209167394137455,0.1325838797259139,0.1109610931557845
Prevalence,Albania,Male,All ages,Mental disorders,Rate,2015,10629.28398399213,11631.87111282951,9716.09147815828
Prevalence,Albania,Female,All ages,Mental disorders,Rate,2015,12736.088484154989,14056.80761236011,11608.98899641849
Prevalence,Albania,Both,All ages,Mental disorders,Rate,2015,11677.21264726677,12820.33136946371,10707.77601265154
Prevalence,Albania,Male,All ages,Mental disorders,Percent,2016,0.1108599168205694,0.1211520187108017,0.1015095404569069
Prevalence,Albania,Female,All ages,Mental disorders,Percent,2016,0.131288987718507,0.1447768501989565,0.1194228054593289
Prevalence,Albania,Both,All ages,Mental disorders,Percent,2016,0.1211040325819866,0.1329936731772033,0.1111879598994342
Prevalence,Albania,Male,All ages,Mental disorders,Rate,2016,10623.55518998844,11634.30099869537,9710.09081197792
Prevalence,Albania,Female,All ages,Mental disorders,Rate,2016,12783.473698985801,14098.552449217581,11627.40452078509
Prevalence,Albania,Both,All ages,Mental disorders,Rate,2016,11698.04456572476,12857.500805329591,10722.328288232471
Prevalence,Albania,Male,All ages,Mental disorders,Percent,2017,0.1107736424798291,0.12135127409506,0.101286612919362
Prevalence,Albania,Female,All ages,Mental disorders,Percent,2017,0.1317279800430506,0.1453447166955086,0.1195070696468696
Prevalence,Albania,Both,All ages,Mental disorders,Percent,2017,0.121273288949172,0.1332657997647749,0.1114095608513695
Prevalence,Albania,Male,All ages,Mental disorders,Rate,2017,10618.44925570909,11626.94955578444,9693.43053637755
Prevalence,Albania,Female,All ages,Mental disorders,Rate,2017,12826.442286289319,14141.797394012789,11629.218348171511
Prevalence,Albania,Both,All ages,Mental disorders,Rate,2017,11716.18584620774,12875.46725115487,10740.11687713171
Prevalence,Albania,Male,All ages,Mental disorders,Percent,2018,0.1106916449720751,0.1214125398465265,0.1013035770956769
Prevalence,Albania,Female,All ages,Mental disorders,Percent,2018,0.132131155980681,0.1456192838528247,0.1196394468494039
Prevalence,Albania,Both,All ages,Mental disorders,Percent,2018,0.1214267671860416,0.1335399531001897,0.111527015077964
Prevalence,Albania,Male,All ages,Mental disorders,Rate,2018,10613.886455076261,11619.38025072304,9704.52468648741
Prevalence,Albania,Female,All ages,Mental disorders,Rate,2018,12865.83338990168,14145.88897430786,11643.658284653071
Prevalence,Albania,Both,All ages,Mental disorders,Rate,2018,11732.84876148812,12882.51503734947,10746.951588881471
Prevalence,Albania,Male,All ages,Mental disorders,Percent,2019,0.110614225617943,0.1215191289727336,0.1014125368280658
Prevalence,Albania,Female,All ages,Mental disorders,Percent,2019,0.132481977476408,0.1457002826679072,0.1196713238331303
Prevalence,Albania,Both,All ages,Mental disorders,Percent,2019,0.1215635035310002,0.1334799421654273,0.1114951700112848
Prevalence,Albania,Male,All ages,Mental disorders,Rate,2019,10609.80826910599,11613.29221185299,9721.51935516806
Prevalence,Albania,Female,All ages,Mental disorders,Rate,2019,12901.918120619399,14132.25983798957,11656.32231150939
Prevalence,Albania,Both,All ages,Mental disorders,Rate,2019,11748.80069419239,12874.78981063388,10740.34199520559
Prevalence,Albania,Male,All ages,Mental disorders,Percent,2020,0.1173113513622003,0.1329381747249799,0.1049971118161186
Prevalence,Albania,Female,All ages,Mental disorders,Percent,2020,0.1473497684193593,0.1692822835333053,0.1271342668918639
Prevalence,Albania,Both,All ages,Mental disorders,Percent,2020,0.1323564766697398,0.1499161497113487,0.1173315669937832
Prevalence,Albania,Male,All ages,Mental disorders,Rate,2020,11265.86297408296,12746.02406950155,10074.474566679479
Prevalence,Albania,Female,All ages,Mental disorders,Rate,2020,14365.62397275084,16507.88077614527,12407.59065483131
Prevalence,Albania,Both,All ages,Mental disorders,Rate,2020,12806.75722425814,14501.389620988839,11365.066216660929
Prevalence,Albania,Male,All ages,Mental disorders,Percent,2021,0.1194605364262639,0.1355621319705092,0.1064124758845024
Prevalence,Albania,Female,All ages,Mental disorders,Percent,2021,0.1521209981221436,0.1757159420702504,0.131016070488572
Prevalence,Albania,Both,All ages,Mental disorders,Percent,2021,0.1358248242230664,0.1541746071055386,0.1199429723780828
Prevalence,Albania,Male,All ages,Mental disorders,Rate,2021,11483.151875951111,13003.299083141459,10228.24529387519
Prevalence,Albania,Female,All ages,Mental disorders,Rate,2021,14837.372416049,17143.3983580747,12762.302972121819
Prevalence,Albania,Both,All ages,Mental disorders,Rate,2021,13151.55719843161,14947.75527350459,11606.44261955658
Prevalence,China,Male,All ages,Mental disorders,Percent,2015,0.1202707319282401,0.1308687525143247,0.1111682888726664
Prevalence,China,Female,All ages,Mental disorders,Percent,2015,0.1218545234980546,0.1303709120409406,0.1139901913741379
Prevalence,China,Both,All ages,Mental disorders,Percent,2015,0.1210556466268625,0.1299185964288554,0.1132666606920896
