Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026]
Somalia,SOM,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,..,..,..,..,..,..,..,..
Somalia,SOM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,157.2,152.1,147.2,142.3,137.9,133.4,129.4,125.5,121.5,..,..,..,..,..,..,..,..
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,297.95547180533,295.266500446376,293.455235696952,295.967851645127,309.055354770056,314.544165670763,..,..,..,..,..,..,..,..
Somalia,SOM,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,3892402684.75612,3963532308.99597,4048860871.41323,4198485403.87919,4508845348.32757,4720727278.18833,..,..,..,..,..,..,..,..
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,104.72938,103.41839,103.2292,102.6704,102.70496,105.57039,103.18496,100.86473,98.5389,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,102.53064,106.05963,107.3743,..,..,105.94124,103.11547,102.65886,101.35436,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,6.91511,7.70296,10.44042,13.38225,15.57391,17.61779,18.3756,19.49306,18.97481,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,1.2888,1.29251,1.29169,..,1.28807,1.30161,1.31648,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,19.14366,19.93049,19.80924,..,20.91845,22.36603,23.80196,..,..,..,..,..,..,..,..
South Africa,ZAF,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,8126,7873,..,..,8782,5930,7668,9183,6603.40665,..,..,..,..,..,..,..,..
South Africa,ZAF,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,67.18717,..,67.48,67.01567,72.42855,70.60338,..,..,..,..,..,..,..
South Africa,ZAF,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,141795,125616,115119,..,112983,104694,..,464102,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.64413,98.78966,98.88204,..,98.88228,98.95578,..,95.32382,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,2557009,2517695,2327737,..,2252306,2201035,..,5229114,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,92.87732,93.10214,93.72947,..,94.1399,94.36792,..,87.04667,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,86.43607,86.94953,87.53977,..,88.41116,88.64053,..,77.58865,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,96.37503,96.36997,96.96123,..,96.97897,97.26142,..,91.59518,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,96.77473,96.74609,97.35488,..,97.32537,97.57304,..,91.84896,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,88.99459,89.28004,90.07744,..,90.90318,90.85042,..,78.46831,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,95.99265,96.01068,96.58084,..,96.64353,96.96039,..,91.34974,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,84.25625,84.93733,85.3728,..,86.27437,86.71485,..,76.83014,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,0.99192,0.9924,0.99205,..,0.99299,0.99372,..,0.99456,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Duration of compulsory education (years),SE.COM.DURS,9,9,9,9,9,9,9,9,9,9,..,..,..,..,..,..,..
South Africa,ZAF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,18.9,19.3,19.6,19.9,20.1,20.3,20.4,20.5,20.4,..,..,..,..,..,..,..,..
South Africa,ZAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,52.5,46.7,43.3,41.2,39.5,37.7,36.6,35.3,33.8,..,..,..,..,..,..,..,..
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7328.61562893966,8007.41284634441,7501.4699839525,6832.45689096701,6433.18727662894,5734.63362915331,5272.91842475419,6132.4798409721,6374.02819575944,..,..,..,..,..,..,..,..
South Africa,ZAF,GDP at market prices (current US$),NY.GDP.MKTP.CD,375349442837.24,416418874936.304,396332702639.496,366829390478.954,350904575292.317,317620522794.827,296357282715.109,349554116683.818,368288939768.322,..,..,..,..,..,..,..,..
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11728.1604904117,12179.1741881803,12488.2155717958,12815.7270740548,13090.4768283107,13185.2532832682,13188.0296171609,13438.2828870412,13686.8823613158,..,..,..,..,..,..,..,..
South Africa,ZAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,600680773623.637,633367869300.09,659802443961.335,688066595390.516,714033031262.742,730283277335.049,741215453544.661,765988185226.929,790822889195.294,..,..,..,..,..,..,..,..
South Asia,SAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.03775,105.85929,106.92532,107.34231,105.92993,106.35171,111.43283,110.09267,99.5641,99.30749,..,..,..,..,..,..,..
South Asia,SAS,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,73.99304,76.47196,77.87276,79.39499,81.97915,82.17795,82.96007,82.22487,82.0619,80.96463,..,..,..,..,..,..,..
South Asia,SAS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.73983,0.79237,0.87568,0.92636,0.96754,0.96198,0.96763,0.98945,1.01134,1.04432,..,..,..,..,..,..,..
South Asia,SAS,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,15.78293,19.62913,20.92058,20.65301,21.84001,22.9204,23.03627,23.53963,24.17538,24.90899,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,..,..,1.10131,1.12308,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,93.44306,93.05031,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,1.04583,1.00495,1.00528,1.00645,1.01297,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,85.11671,89.23218,90.08436,96.04376,91.93353,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,1.0203,0.99617,0.98723,1.04027,1.00104,..,..,..,..,..,..,..
South Asia,SAS,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,90.64447,82.74638,94.43026,97.74643,84.68951,..,..,..,..,..,..,..
South Asia,SAS,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,1115770.52915,1408644.57754,1522110.1516,1524353.53173,1443801.07001,1549030.7942,1531433.59874,1548267.40971,1566156.08423,1606240.78335,..,..,..,..,..,..,..
South Asia,SAS,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,72.3782577514648,73.621280670166,72.8120460510254,69.7498168945313,65.8102874755859,64.1197662353516,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,56206901,54279506,51851337,48104399,45832362,43018396,39622152,38030274,36142473,34014845,..,..,..,..,..,..,..
South Asia,SAS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,82.21069,82.93099,83.87258,85.17337,85.98569,86.96437,88.08789,88.62945,89.2672,89.95697,..,..,..,..,..,..,..
South Asia,SAS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,378732832,379490275,379421643,378282905,377052606,372974456,363336808,361163373,360372703,357345701,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,66.01901,66.51319,67.26778,68.01311,68.73479,69.65735,70.99917,71.69515,72.24388,72.95145,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,62,59.2,56.4,53.7,51.2,48.7,46.4,44.2,42.1,..,..,..,..,..,..,..,..
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1257.49943946424,1367.31313045874,1364.41641346404,1381.85661753008,1494.42075848812,1541.80368396863,1648.62449052113,1866.9376986432,1902.8026286069,..,..,..,..,..,..,..,..
South Asia,SAS,GDP at market prices (current US$),NY.GDP.MKTP.CD,2060781195902.96,2271837818236.64,2297332220294.97,2357132395290.35,2581822524299.29,2697257680240,2919989612835.99,3347112384045.09,3452423671397.97,..,..,..,..,..,..,..,..
South Asia,SAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4112.32111784669,4351.00650182829,4614.42362510057,4915.52842194508,5288.85730551181,5671.43401319606,6097.57277150815,6562.46706953397,7084.49097493871,..,..,..,..,..,..,..,..
South Asia,SAS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,6739242790266.13,7229347029623.45,7769522535367.27,8384770993134.52,9137246549619.44,9921703462720.92,10799820855922.9,11765424638587.9,12854020681898.4,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,106.03775,105.85929,106.92532,107.34231,105.92993,106.35171,111.43283,110.09267,99.5641,99.30749,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,73.99304,76.47196,77.87276,79.39499,81.97915,82.17795,82.96007,82.22487,82.0619,80.96463,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.73983,0.79237,0.87568,0.92636,0.96754,0.96198,0.96763,0.98945,1.01134,1.04432,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,15.78293,19.62913,20.92058,20.65301,21.84001,22.9204,23.03627,23.53963,24.17538,24.90899,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of qualified teachers in pre-primary education, adjusted gender parity index (GPIA)",UIS.QUTP.02.GPIA,..,..,..,..,..,..,..,..,1.10131,1.12308,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of qualified teachers in pre-primary education, both sexes (%)",UIS.QUTP.02,..,..,..,..,..,..,..,..,93.44306,93.05031,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of qualified teachers in primary education, adjusted gender parity index (GPIA)",UIS.QUTP.1.GPIA,..,..,..,..,..,1.04583,1.00495,1.00528,1.00645,1.01297,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of qualified teachers in primary education, both sexes (%)",UIS.QUTP.1,..,..,..,..,..,85.11671,89.23218,90.08436,96.04376,91.93353,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of qualified teachers in lower secondary education, adjusted gender parity index (GPIA)",UIS.QUTP.2.GPIA,..,..,..,..,..,1.0203,0.99617,0.98723,1.04027,1.00104,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Percentage of qualified teachers in lower secondary education, both sexes (%)",UIS.QUTP.2,..,..,..,..,..,90.64447,82.74638,94.43026,97.74643,84.68951,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Teachers in post-secondary non-tertiary education, both sexes (number)",UIS.T.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR,1115770.52915,1408644.57754,1522110.1516,1524353.53173,1443801.07001,1549030.7942,1531433.59874,1548267.40971,1566156.08423,1606240.78335,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,56206901,54279506,51851337,48104399,45832362,43018396,39622152,38030274,36142473,34014845,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,82.21069,82.93099,83.87258,85.17337,85.98569,86.96437,88.08789,88.62945,89.2672,89.95697,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,378732832,379490275,379421643,378282905,377052606,372974456,363336808,361163373,360372703,357345701,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,66.01901,66.51319,67.26778,68.01311,68.73479,69.65735,70.99917,71.69515,72.24388,72.95145,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, rural, both sexes (%)",UIS.LR.AG15T99.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, urban, both sexes (%)",UIS.LR.AG15T99.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, urban, male (%)",UIS.LR.AG15T99.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, rural, male (%)",UIS.LR.AG15T99.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, urban, female (%)",UIS.LR.AG15T99.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, rural, female (%)",UIS.LR.AG15T99.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, urban, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Proportion of youth and adults who have connected and installed new devices (%),UIS.ICTSKILLCONNEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
